#{"t_start": 1761635711.127257, "env_id": "None"}
r,l,t
1996.839593,200,328.03706
1980.095403,200,328.167323
1953.131498,200,328.300938
1960.875922,200,329.525431
2039.712698,200,329.679293
1995.166938,200,329.814097
1976.547207,200,329.94276
2018.866774,200,330.071336
1985.819959,200,330.193982
1993.93193,200,330.321098
2006.72207,200,330.467172
2011.417317,200,330.598749
1933.387189,200,330.742137
2000.972026,200,332.379346
1967.173954,200,332.605697
2002.650635,200,332.757092
1973.661474,200,332.89615
1997.647434,200,333.033613
2008.770948,200,333.161618
1981.449249,200,333.289906
1961.616662,200,333.421052
1990.767904,200,333.549693
1987.818319,200,333.677624
1984.298272,200,334.902126
1951.104521,200,335.076026
2017.796584,200,335.216826
1998.905464,200,335.354853
1992.236116,200,335.48912
1983.15405,200,335.614146
1996.697016,200,335.739839
1963.662973,200,335.870123
2023.048629,200,335.999802
2040.331582,200,336.129965
2000.617898,200,337.624243
2008.173372,200,338.320925
2027.94931,200,338.451169
1999.729653,200,338.578895
2067.285153,200,338.70718
1994.89418,200,338.835421
2012.228436,200,338.963132
2015.347937,200,339.089171
2007.305323,200,339.21431
2004.320914,200,339.339027
1995.296086,200,339.463337
1969.561247,200,340.75715
1974.407708,200,340.952187
1958.569685,200,341.113495
2004.756147,200,341.255892
1969.968355,200,341.394328
2026.851666,200,341.580096
1994.255283,200,341.732223
1984.481207,200,341.869584
2036.287001,200,342.065295
2014.738599,200,342.223758
1995.348309,200,343.546023
1930.51504,200,343.711033
1966.889038,200,343.862271
2017.46424,200,343.996566
1975.159964,200,344.134561
1987.738766,200,344.270267
1992.066251,200,344.410319
2015.908251,200,344.546808
2021.459112,200,344.675378
1990.507288,200,344.801061
1961.673872,200,346.028008
2013.752508,200,346.194555
1970.671443,200,346.334442
1998.348635,200,346.468167
1994.377425,200,346.594751
2015.024645,200,346.741255
1983.885451,200,346.90221
1984.726621,200,347.038219
1968.208939,200,347.246008
1993.629632,200,347.392071
1978.85282,200,348.713308
1980.127328,200,348.884523
1967.713994,200,349.042769
2000.386006,200,349.180791
1971.760483,200,349.311059
1985.139966,200,349.438061
1997.356273,200,349.565411
1988.140589,200,349.6916
1991.272397,200,349.821767
1968.160912,200,349.949554
1996.00013,200,350.550795
2039.820365,200,351.764441
1988.54079,200,351.92504
1928.832992,200,352.097391
1969.41193,200,352.253148
1944.013655,200,352.454789
1945.402596,200,352.602185
1981.839228,200,352.74502
1978.815995,200,352.882547
1960.579077,200,353.012463
1954.385243,200,353.13633
1970.469331,200,354.333461
1982.384494,200,354.490004
1905.53723,200,354.631829
1944.370025,200,354.758749
1945.438044,200,354.883758
1982.062503,200,355.009219
1967.585597,200,355.134945
1890.422409,200,355.255738
1973.174927,200,355.376143
2003.581533,200,355.503659
1957.048198,200,356.725905
1954.848327,200,356.889633
1919.053705,200,357.030515
1895.308171,200,357.166448
1923.568686,200,357.326367
1954.367266,200,357.535712
1914.800355,200,357.683577
1967.488203,200,357.830374
1959.742418,200,357.966754
1978.39573,200,358.095322
1982.056566,200,359.281845
2033.028512,200,359.437419
1987.637073,200,359.591485
1960.464537,200,359.724796
1997.19559,200,359.857176
2000.328359,200,360.05582
1992.118889,200,360.190639
2014.499211,200,360.319547
1899.207333,200,360.452685
2012.310474,200,360.583738
1955.306118,200,360.708274
2000.71887,200,362.033729
1962.377549,200,362.198768
1939.858601,200,362.339119
2000.923452,200,362.500329
1986.922134,200,362.747629
2002.869565,200,362.905811
1981.286318,200,363.04795
1950.17587,200,363.186996
1985.258315,200,363.801881
2016.458815,200,363.927269
1911.260618,200,365.172793
1981.586423,200,365.341625
1924.719391,200,365.552995
1965.808792,200,365.721801
1990.074089,200,365.876916
1966.441741,200,366.01746
1963.828835,200,366.166731
1966.355633,200,366.300077
